,Astro_3,Ext_L25,Ext_L6,Oligo_2,Ext_Hpc_1,Inh_Meis2_4,Nb_2,Ext_L23,Inh_Pvalb,Inh_Vip,Ext_L5_1,Inh_4,Ext_Thal_1,Inh_Meis2_3,Ext_Hpc_2,Inh_6,Inh_3,OPC_1,Micro,Ext_Pir,Astro_0,Unk_1,Ext_Hpc_3,Ext_Amy_2,Inh_Lamp5,Inh_2,Ext_Unk_3,Ext_Hpc_4,Ext_L6B,Astro_2,LowQ_2,Ext_Thal_2,Inh_Sst,Ext_Amy_1,Inh_1,Ext_L5_2,Ext_L56,Inh_5,Ext_ClauPyr,Oligo_1,Astro_4,Astro_1,Inh_Meis2_2,Nb_1,Inh_Meis2_1,OPC_2
Spotx1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.0,0.0,0.0,0.0,0.0,0.0,47089.0,0.0,0.0,2307.0,8349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15073.0,0.0
Spotx1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26493.0,0.0,0.0,0.0,0.0,6691.0,0.0,0.0,0.0,0.0,0.0,22226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0,0.0,0.0,0.0,2893.0,0.0
Spotx1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38384.0,0.0,0.0,23135.0,10414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.0,0.0,0.0,0.0,0.0,0.0
Spotx1533,0.0,0.0,0.0,0.0,3818.0,11988.0,0.0,0.0,8442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35293.0,0.0,0.0,2682.0,0.0,0.0,0.0,5459.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.0,0.0,0.0,0.0,0.0,0.0
Spotx1534,0.0,0.0,0.0,0.0,0.0,4324.0,0.0,0.0,7451.0,0.0,0.0,0.0,0.0,8158.0,0.0,0.0,0.0,0.0,4385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.0,0.0,0.0,0.0,0.0,0.0,0.0,8855.0,0.0,0.0,0.0,0.0
Spotx1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34209.0,0.0,0.0,0.0,0.0,3058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36344.0,0.0,0.0,2530.0,0.0,0.0,0.0,0.0,4712.0,0.0,0.0,0.0,0.0,0.0,1459.0,0.0,0.0,0.0,0.0,0.0
Spotx1536,0.0,0.0,0.0,0.0,0.0,0.0,4597.0,0.0,19678.0,0.0,0.0,0.0,0.0,22639.0,10563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12044.0,0.0,0.0,0.0,0.0,0.0,0.0,9264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31263.0,0.0,0.0,0.0,0.0,15499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32866.0,4645.0,0.0,2789.0,14372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21057.0,0.0
Spotx1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24663.0,0.0,0.0,0.0,0.0,0.0,38634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20526.0,0.0,0.0,0.0,0.0,0.0,0.0,8504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1539,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,11979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164.0,0.0,0.0,8328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0,0.0
Spotx1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3794.0,0.0,0.0,0.0,0.0,26058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,0.0,0.0
Spotx1541,5012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35755.0,0.0,0.0,0.0,0.0,4397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35854.0,0.0,0.0,5338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026.0,0.0,0.0,0.0,0.0,0.0
Spotx1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11282.0,28376.0,0.0,0.0,8946.0,0.0,14294.0,0.0,0.0,0.0,0.0,0.0,0.0,30131.0,0.0,0.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0
Spotx1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13782.0,0.0,0.0,0.0,0.0,14653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7264.0,0.0,0.0,0.0,0.0,0.0,3938.0,0.0,0.0,0.0,0.0,5117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1544,0.0,0.0,0.0,2023.0,0.0,0.0,0.0,23587.0,23315.0,0.0,0.0,0.0,0.0,10528.0,0.0,4404.0,0.0,0.0,0.0,0.0,0.0,2996.0,0.0,0.0,0.0,0.0,20009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5675.0,0.0,1716.0,0.0,0.0,0.0,3686.0,0.0
Spotx1545,0.0,9978.0,0.0,0.0,16732.0,0.0,0.0,0.0,0.0,0.0,46363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,0.0,0.0,9934.0,0.0,12184.0,0.0,0.0,6055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9519.0,0.0,0.0,0.0,0.0
Spotx1546,0.0,0.0,0.0,0.0,0.0,0.0,2592.0,0.0,11509.0,0.0,50457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7409.0,0.0,0.0,0.0,13871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18713.0,0.0,0.0,0.0,0.0,10492.0,0.0,0.0,0.0,3612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.0,0.0,0.0,0.0,7248.0,0.0
Spotx1548,0.0,0.0,0.0,0.0,0.0,0.0,2183.0,0.0,36508.0,0.0,0.0,0.0,0.0,22555.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.0,0.0,0.0,0.0,0.0,0.0,23849.0,2984.0,0.0,5567.0,0.0,0.0,0.0,0.0,11685.0,0.0,0.0,0.0,0.0,0.0,1802.0,0.0,0.0,0.0,0.0,0.0
Spotx1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9896.0,0.0,0.0,0.0,0.0,39092.0,0.0,0.0,0.0,0.0,0.0,7991.0,3987.0,0.0,0.0,0.0,0.0,7099.0,25801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8039.0,0.0
Spotx1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6762.0,0.0,14501.0,0.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8674.0,0.0,0.0,13681.0,0.0,0.0,3066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,0.0,0.0,0.0,0.0
Spotx1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11848.0,0.0,52142.0,0.0,0.0,13005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27018.0,0.0,0.0,2765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11442.0
Spotx1553,0.0,23494.0,0.0,0.0,0.0,0.0,0.0,0.0,14259.0,0.0,0.0,0.0,0.0,16130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18467.0,0.0,19842.0,0.0,0.0,0.0,0.0,0.0,4616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1554,0.0,0.0,11934.0,0.0,0.0,0.0,0.0,12833.0,0.0,0.0,0.0,0.0,8977.0,21823.0,0.0,0.0,0.0,12398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23923.0,0.0,0.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9890.0,7233.0,0.0,1724.0,8185.0,0.0,0.0,2542.0,0.0
Spotx1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12211.0,0.0,0.0,0.0,0.0,21876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22956.0,0.0,0.0,6186.0,0.0,0.0,0.0,10509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6012.0,0.0,0.0,0.0
Spotx1556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5495.0,0.0,0.0,0.0,0.0,5681.0,0.0,22125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36498.0,0.0,33488.0,3062.0,0.0,0.0,0.0,0.0,4344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5573.0,0.0
Spotx1557,0.0,0.0,28801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23935.0,39156.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0
Spotx1558,0.0,0.0,10815.0,0.0,0.0,0.0,0.0,0.0,5914.0,0.0,0.0,0.0,0.0,4619.0,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15026.0,0.0,0.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1559,0.0,21616.0,0.0,0.0,0.0,0.0,0.0,0.0,19224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35526.0,0.0,0.0,2414.0,0.0,0.0,0.0,5806.0,0.0,0.0,3724.0,0.0,0.0,0.0,7332.0,0.0,0.0,0.0,0.0,3999.0
Spotx1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22515.0,8049.0,0.0,0.0,0.0,0.0,35999.0,0.0,3711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34208.0,0.0,0.0,2619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3702.0,0.0,0.0,0.0,6437.0,0.0
Spotx1561,0.0,0.0,16298.0,0.0,0.0,5227.0,0.0,0.0,16383.0,0.0,0.0,0.0,7324.0,17553.0,0.0,0.0,0.0,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4327.0,0.0,7447.0,0.0,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,0.0
Spotx1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18415.0,0.0,44229.0,0.0,0.0,0.0,25269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12008.0,8071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,0.0,0.0,3422.0,0.0
Spotx1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12731.0,0.0,0.0,2667.0,0.0,3568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20914.0,0.0,0.0,8029.0,23864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14898.0,0.0,0.0,17497.0,0.0,7199.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0,0.0,0.0,0.0,42493.0,0.0,0.0,3426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8268.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.0,0.0,0.0,0.0,0.0,0.0,37625.0,0.0,0.0,2881.0,0.0,0.0,0.0,7930.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0
Spotx1566,0.0,14635.0,0.0,0.0,0.0,0.0,0.0,0.0,5634.0,0.0,0.0,0.0,0.0,11838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1567,0.0,0.0,0.0,0.0,0.0,4050.0,0.0,28663.0,0.0,0.0,20383.0,0.0,0.0,5548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26366.0,0.0,0.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,0.0,3132.0,0.0
Spotx1568,2076.0,0.0,0.0,0.0,7519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35851.0,0.0,0.0,6376.0,0.0,0.0,0.0,0.0,0.0,19811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.0,0.0
Spotx1569,0.0,0.0,0.0,0.0,0.0,17011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34426.0,0.0,0.0,0.0,0.0,0.0,8373.0,1941.0,0.0,0.0,0.0,0.0,0.0,45755.0,0.0,0.0,6895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5724.0,0.0
Spotx1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15485.0,11890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6158.0,0.0,0.0,0.0,0.0,0.0
Spotx1571,4461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.0,0.0,0.0,0.0,0.0,10176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10249.0,0.0,0.0,0.0,0.0,0.0,0.0,4929.0,12390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16944.0,0.0,0.0,0.0,0.0,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.0,0.0,0.0,2608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575.0,0.0,0.0,0.0,2866.0,0.0
Spotx1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22424.0,0.0,0.0,0.0,0.0,2801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528.0,10315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,0.0,0.0,0.0,0.0,0.0
Spotx1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0,0.0,0.0,0.0,0.0,18611.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5963.0,0.0,0.0,0.0,0.0,16505.0,21074.0,0.0,6223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16614.0,3848.0,0.0,2478.0,15391.0,0.0,0.0,0.0,0.0,27677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1576,0.0,0.0,0.0,0.0,9013.0,0.0,0.0,0.0,23751.0,0.0,0.0,0.0,0.0,6611.0,0.0,0.0,0.0,12114.0,0.0,0.0,1887.0,0.0,0.0,0.0,0.0,0.0,30097.0,0.0,0.0,2668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898.0,0.0
Spotx1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49361.0,0.0,0.0,4976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7484.0,0.0,0.0,0.0,0.0,9562.0,0.0,0.0,0.0,0.0,0.0,0.0,3967.0,5223.0,0.0,0.0,0.0,0.0,21182.0,0.0,0.0,0.0,0.0,0.0,0.0,13248.0,13343.0,0.0,0.0,0.0,0.0,0.0,1769.0,0.0,0.0,0.0,2964.0,0.0
Spotx1579,0.0,0.0,10384.0,0.0,0.0,0.0,0.0,0.0,6064.0,0.0,26075.0,0.0,0.0,25206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16836.0,0.0,0.0,0.0,0.0,19515.0,0.0,0.0,17998.0,0.0,0.0,0.0,2001.0,0.0,0.0,6592.0,0.0,0.0,41064.0,0.0,0.0,2590.0,0.0,0.0,4375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,0.0,0.0,0.0,0.0,0.0
Spotx1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37357.0,0.0,0.0,0.0,0.0,24059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11960.0,0.0
Spotx1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26350.0,0.0,0.0,11601.0,0.0,0.0,0.0,0.0,0.0,0.0,4539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278.0,54527.0,0.0,0.0,18011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,0.0,0.0,0.0,0.0,36094.0,4823.0,0.0,0.0,0.0,0.0,0.0,13984.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.0,0.0,0.0,0.0,0.0,0.0
Spotx1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5185.0,0.0,0.0,0.0,9096.0,21678.0,0.0,13086.0,0.0,6292.0,0.0,0.0,0.0,3163.0,0.0,0.0,0.0,0.0,11445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3593.0,0.0,0.0,0.0,0.0,0.0,1219.0,0.0,0.0,0.0,0.0,0.0
Spotx1585,0.0,0.0,0.0,0.0,0.0,0.0,2710.0,0.0,6064.0,0.0,0.0,0.0,0.0,15757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,17463.0,0.0
Spotx1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18890.0,5235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26754.0,6310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3884.0,0.0,0.0,0.0,0.0,0.0,24030.0,0.0,0.0,9307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1589,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,16648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5281.0,0.0,0.0,0.0,0.0,0.0,1094.0,5735.0,0.0,0.0,3216.0,0.0
Spotx1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35618.0,0.0,0.0,0.0,0.0,4069.0,16468.0,0.0,0.0,0.0,0.0,0.0,12821.0,19042.0,0.0,0.0,0.0,5175.0,0.0,0.0,0.0,5782.0,0.0,0.0,0.0,0.0,0.0,1286.0,0.0,0.0,0.0,2425.0,0.0
Spotx1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15332.0,0.0,0.0,0.0,0.0,31363.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,0.0,0.0,0.0,0.0,0.0,29418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4669.0,0.0
Spotx1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,0.0
Spotx1593,0.0,0.0,0.0,0.0,11522.0,0.0,0.0,0.0,7004.0,0.0,0.0,0.0,0.0,26587.0,0.0,9012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.0,0.0,0.0,0.0,8432.0,0.0
Spotx1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28410.0,21213.0,0.0,0.0,0.0,0.0,23161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26461.0,0.0,27227.0,3042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,0.0,0.0,0.0,0.0
Spotx1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20083.0,0.0,0.0,0.0,0.0,5071.0,0.0,0.0,0.0,0.0,0.0,0.0,6232.0,0.0,0.0,0.0,3042.0,0.0,0.0,0.0,6638.0,0.0,0.0,0.0,0.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0
Spotx1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4524.0,0.0,0.0,0.0,0.0,0.0,0.0,4273.0,0.0,0.0,0.0,0.0,0.0,13681.0,0.0,0.0,4807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11331.0,0.0,0.0,0.0,0.0,11817.0,0.0,0.0,10758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23306.0,0.0,0.0,5291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9875.0
Spotx1598,0.0,0.0,0.0,0.0,8035.0,0.0,0.0,0.0,14177.0,0.0,0.0,0.0,0.0,28302.0,34689.0,0.0,0.0,0.0,2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33311.0,0.0,0.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.0,0.0,0.0,0.0,0.0,0.0
