,Oligo_2,Ext_Hpc_1,Inh_Meis2_4,Ext_Unk_3,OPC_1,Inh_4,Inh_1,Inh_Vip,Ext_Thal_1,LowQ_2,Micro,Inh_Meis2_3,Inh_Pvalb,Ext_Pir,Inh_3,Astro_0,OPC_2,Inh_Meis2_2,Ext_L5_2,Unk_1,Ext_Hpc_3,Astro_2,Inh_Meis2_1,Ext_Hpc_2,Ext_Amy_2,Astro_3,Oligo_1,Ext_L23,Inh_Lamp5,Ext_L5_1,Inh_2,Ext_L56,Astro_1,Inh_6,Inh_Sst,Ext_L25,Ext_Amy_1,Nb_2,Ext_ClauPyr,Ext_Hpc_4,Inh_5,Ext_L6B,Ext_Thal_2,Nb_1,Ext_L6,Astro_4
Spotx1636,0.0,0.0,0.0,0.0,0.0,0.0,5507.0,14464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4236.0,0.0,5281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0
Spotx1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9875.0,0.0,0.0,0.0,5013.0
Spotx1639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.0,0.0,0.0,0.0,0.0,0.0,0.0,23214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,0.0,0.0
Spotx1640,0.0,0.0,0.0,0.0,0.0,0.0,4289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19743.0,0.0,0.0,0.0,0.0,0.0,10414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.0,0.0,0.0
Spotx1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.0,0.0,0.0
Spotx1643,0.0,0.0,0.0,0.0,0.0,0.0,4567.0,4519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10874.0,0.0,0.0,0.0,0.0,0.0,0.0,4305.0,0.0,0.0,0.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9697.0
Spotx1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.0,16168.0,0.0,0.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1646,0.0,10657.0,0.0,0.0,0.0,7090.0,0.0,0.0,0.0,0.0,0.0,0.0,16266.0,0.0,0.0,0.0,0.0,25177.0,50802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12051.0,0.0,0.0,0.0,0.0,0.0,0.0,8294.0,0.0,0.0,0.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10135.0
Spotx1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11664.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,2892.0,0.0,0.0
Spotx1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7538.0,0.0,20458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1649,0.0,7745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9403.0,31912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3582.0,0.0,0.0
Spotx1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.0,0.0,0.0,0.0,0.0,1422.0,0.0,0.0
Spotx1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27441.0,0.0,0.0,0.0,2792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6562.0,0.0,0.0,0.0,0.0,27192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58332.0,0.0,6833.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.0,0.0,5097.0,0.0,0.0,0.0,0.0,4969.0,0.0,0.0,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1654,0.0,8668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14565.0,22744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16027.0,0.0,0.0,0.0,0.0,0.0,0.0,10833.0,0.0,0.0,0.0,5824.0,0.0,0.0,0.0,0.0,6002.0,0.0,0.0,0.0
Spotx1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.0,0.0,0.0,17291.0,0.0,0.0,44603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236.0,0.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.0,0.0,0.0,0.0,7916.0,0.0,1880.0,0.0,0.0
Spotx1658,0.0,0.0,0.0,0.0,0.0,11642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.0,0.0,39953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10234.0,0.0,0.0,0.0,0.0,32709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1659,0.0,17295.0,0.0,0.0,0.0,11036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,0.0,2108.0
Spotx1660,0.0,9304.0,0.0,0.0,0.0,0.0,0.0,4715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17845.0,0.0,0.0,0.0,0.0,0.0,20309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.0,0.0,14473.0,0.0,4803.0,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096.0,0.0,24436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8234.0,0.0,0.0,0.0,1938.0,22442.0,0.0,0.0,0.0,0.0,0.0,4170.0,0.0
Spotx1662,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17720.0,0.0,0.0,0.0,13466.0,27419.0,0.0,0.0,0.0,0.0,11724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1664,0.0,9578.0,0.0,0.0,0.0,0.0,0.0,5157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,4484.0,0.0,0.0
Spotx1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,0.0,0.0,0.0,0.0,0.0,0.0,10980.0,0.0,0.0,0.0,0.0,0.0
Spotx1666,0.0,0.0,0.0,0.0,5824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.0,0.0,0.0,0.0,5893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1667,0.0,0.0,0.0,7703.0,0.0,0.0,0.0,15041.0,15652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7374.0,7319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.0,0.0,7149.0
Spotx1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1670,3413.0,0.0,0.0,10984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,4051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1671,0.0,12667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6097.0,0.0,15624.0,11596.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0,0.0,0.0,11342.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.0,0.0,0.0
Spotx1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9688.0,0.0,0.0,0.0,0.0,0.0,5033.0,0.0,0.0,0.0,0.0,0.0,4922.0,0.0,0.0,21123.0,0.0,0.0,0.0
Spotx1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4949.0,0.0,21833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6184.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13282.0,26029.0,0.0,0.0,0.0,0.0,16015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1675,0.0,0.0,0.0,0.0,4898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,4090.0,0.0,9771.0
Spotx1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,9002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3058.0,0.0,0.0,0.0,0.0,0.0,0.0,12322.0,0.0,0.0,0.0,0.0,0.0
Spotx1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,11478.0,0.0,0.0,0.0,0.0,0.0,24746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,0.0,3376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7720.0
Spotx1678,0.0,0.0,0.0,0.0,2897.0,0.0,0.0,5203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12215.0,0.0,0.0,2898.0,0.0,0.0,0.0,0.0,0.0,0.0,6533.0,0.0,0.0,0.0,0.0,0.0
Spotx1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6348.0,0.0,0.0,0.0,0.0,0.0,29932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8762.0,0.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14017.0,0.0,0.0,0.0,7318.0,0.0,0.0,0.0,0.0,23388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5033.0,0.0,0.0,0.0,0.0,0.0,10816.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,33487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.0,0.0,0.0
Spotx1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5559.0,0.0,9327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12067.0,0.0,0.0,3236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.0,0.0,0.0
Spotx1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33487.0,0.0,0.0,9987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4013.0,0.0,0.0,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,26438.0,2961.0,0.0,0.0
Spotx1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42481.0,0.0,0.0,0.0,0.0,0.0,46815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.0
Spotx1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7008.0,0.0,0.0,0.0,11976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6186.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,13418.0,14280.0,0.0,0.0,0.0
Spotx1686,4185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7644.0,0.0,0.0,0.0,35329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9163.0,0.0,0.0,0.0,0.0,0.0,4521.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1687,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12341.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1688,0.0,0.0,0.0,0.0,8035.0,0.0,0.0,0.0,5602.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,0.0,15993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.0,0.0,0.0
Spotx1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1690,0.0,0.0,0.0,0.0,0.0,0.0,6329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0
Spotx1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873.0,0.0,0.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,42815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,0.0,0.0,0.0,0.0,0.0,13793.0,0.0,8901.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,1475.0,0.0,0.0
Spotx1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2725.0,1878.0,0.0,0.0,0.0,3663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1693,0.0,0.0,0.0,5886.0,17869.0,0.0,0.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20591.0,11309.0,0.0,0.0,0.0,0.0,16804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,0.0,5377.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,34485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.0,0.0,0.0,0.0,0.0,1438.0,0.0,0.0,0.0,0.0,0.0,2211.0,0.0,0.0
Spotx1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.0,0.0,0.0,0.0,6428.0,0.0,6554.0,0.0,7716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5374.0
Spotx1696,0.0,0.0,0.0,18940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0,0.0,22282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,0.0,0.0
Spotx1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711.0,13809.0,0.0,0.0,0.0,13626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1699,0.0,0.0,0.0,33975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5808.0,0.0,0.0,0.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16785.0,24484.0,0.0,0.0,3681.0,0.0,0.0,0.0,0.0,0.0,3393.0,0.0,0.0,0.0,0.0,0.0,0.0,8828.0,0.0,0.0,0.0,0.0,15129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7616.0,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spotx1703,0.0,0.0,0.0,0.0,2955.0,22501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4968.0,0.0,0.0,0.0,15787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34049.0,0.0,0.0,1598.0,0.0,0.0,0.0,0.0,0.0,2382.0,0.0,3511.0
Spotx1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15264.0,0.0,0.0,0.0,1345.0,22401.0,0.0,0.0,0.0,0.0,1602.0,0.0,0.0
